Video ID,Comment,Toxicity,Type,target
qej8hvq2lZo,خلطوكم هاي القم لو برشلونة تكمل فريقكم منتهي,1,1,1
qej8hvq2lZo,"فاندايك مين 

دا جاب جون ف نفسه",0,,
u8Y9W0rFGZU,طول حياتك تصيح مثل الحمار على لي جاي ينتقملك ،يعني بعدما ركبوك رايح جاي و صارو زوجك الشرعي لسا بتشجعهم يا إمعة,1,2,1
qej8hvq2lZo,والله العظيم واحلفلك بالله يا جلوري لما شفت المباراة قلت في نفسي الله يعين جلوري على الفريق الزق الي معي لايك خلي جلوري يشوفها,0,,
qej8hvq2lZo,سنة عجيبة على الفرق الكبيرة,0,,
EF9RniqmCzM,يا عبدلله عدنه  مصابين يعني كيف نلعب,0,,
NWsNVfHsuF0,الف مبروك فوز السعودية على عبدة القبور,1,1,4
qej8hvq2lZo,المترجم رد عليك مثل ما رديت عليه من قبل,0,,
gvURpU4zGuQ,صنعاء هي مدينة سام بن نوح,0,,
u8Y9W0rFGZU,ابلع يامضحكه ابلع ياا فاشل ابلع يامتخاذل و خاين مابقه فريق ماشجعته ضد مدريد ابلع صياحك ونباحك طربب,1,1,1
qej8hvq2lZo,ابلع يا جلوري عشنك تخوثت على برشلونة لما خسرو من البايرن القم بس ٦١,1,1,1
u8Y9W0rFGZU,خ  لا و لابس قميص البايرن استحي بس نام فيه جالدينكم و لليوم تنذلون ب  و مولر يطقطق عليكم و هم تشجعهم خ حل عنا يا زلمة تريد المتعة اتفرج على فريقك اليوم بيلعب مع دورتموند و رح تتمتع  من اسوا البرشلونين لي شفتهم بصراحة,1,1,1
u8Y9W0rFGZU,ابول عليك وع بحرين خوات الكحه,1,2,1
qej8hvq2lZo,لا ترفع ضغطك على على شي مثل ذا ماهي اول مرة,0,,
oeNHYAiggks,يلومونا اذا قلنا عنهم اطفال باور؟؟,0,,
qej8hvq2lZo,انا متحمس واخر شيء انتبه ان المباراه قبل خمسه شهور,0,,
qej8hvq2lZo,لم يكن يدري أن فرحته لن تكتمل,0,,
NWsNVfHsuF0,قصو لسان المزارع,1,1,1
EF9RniqmCzM,حكيمي عمك و عم أعمامك,1,1,1
qej8hvq2lZo,ابلع ابلع  ياجلوري تقول ثمانية هاه,1,1,1
u8Y9W0rFGZU,أموت منك اسخف مشجع على وجه الارض,1,1,1
qej8hvq2lZo,القم القم,1,1,1
EF9RniqmCzM,ابلع بعد الكلاسيكو,1,1,1
EF9RniqmCzM,متصدر لا تكلمني,0,,
EF9RniqmCzM,انت بغيض من ريال مدريد ريال مدريد يشرفك ويشرف كل واحد مثلك مضغوطينج,1,1,1
qej8hvq2lZo,اصحاب الرؤوس المربعه يصيحون في الزاويه,1,1,1
oeNHYAiggks,اتمنى ان فان باور الهبه انهم ينقرضوا شوهوا سمعه الكلان و شخصنوها وربي انقهرت على بنت مستر شنب ومستر شنب الرجال حاله وحال نفسه بس يا خي الفان زودوها واصلا باور نفسهم تكلموا عن الموضوع وانه مب لازم يتدخلوا في مشاكل باور لانه يكبروا المواضيع مرهه,0,,
qej8hvq2lZo,ليش الغضب والنرفزة وحرقة دمك هو الفريق والا المسؤولين يعلموا عنك,0,,
u8Y9W0rFGZU,ياخي انت ما بتستحي كل مرة تلبس تيشرت نادي شكل  توقعت كلشي إلا انك تلبس تيشيرت النادي يلي سلخ جلدك عن عضمك بال٨ يابو الثمانية انت ، العمة مشجعين آخر زمن انشالله طول عمرك رح تلبس تيشرتات كل الأندية ومدريد رح يجلطوك,0,,
qej8hvq2lZo,ه تذكر خلطونه ب ٨ هسه انتو خلطوكم ٦,0,,
NWsNVfHsuF0,القمو يا شيعه,1,1,4
u8Y9W0rFGZU,يا انسان حتا البلنتي الصحيح تبي ما ناخذه,0,,
u8Y9W0rFGZU,ما ادري كيف كنت من فانز هذا اليوتيوبر ولا ادري كيف البرشلونية يتابعوه,0,,
EF9RniqmCzM,أنا عمري  سنه أجود القرآن الكريم بطريقتين مختلفتين و أريد أن أصبح مقري عالمي بإذن الله,0,,
NWsNVfHsuF0,ه بلع الثلاثة اختصاص العراق   بلع  من الاردن ومن السعودية وكوريا الجنوبية تسعة اهداف مارح ينساهن بحياته,1,1,1
qej8hvq2lZo,اليونايتد مثل الدخان تعرف انه يضر بس تشجعه,0,,
NWsNVfHsuF0,غريبة وين الامام علي مافوزهم عيال المتعة,1,1,4
qej8hvq2lZo,اكلناها ضد الستي كمان,0,,
qej8hvq2lZo,القم بس والبلنتي حقه زرقه لاهنت,1,1,1
NWsNVfHsuF0,ولد المتعه كان يضحك ولان كسرنا عينه,1,1,1
u8Y9W0rFGZU,بصراحة كل حياتي ماشايف انسان بدون ذرة كرامة مثل هذا تخيل تشجع فريق فايز عليك,1,1,1
qej8hvq2lZo,والله ماقصرت فيهم,0,,
qej8hvq2lZo,هذا توتنهام الله يستر من هجوم باريس وليبزيغ,0,,
qej8hvq2lZo,صار هات اللي بعدو,0,,
NWsNVfHsuF0,هسى شلون,0,,
qej8hvq2lZo,هدوء ما قبل العاصفه,0,,
qej8hvq2lZo,يهايط اول الفيديو و يقط نغزات على ميسي و بعدها ابلع و خلي الهياط ينفعك,1,1,1
NWsNVfHsuF0,المنتخب العراقي طلع ينيج,1,1,1
u8Y9W0rFGZU,من قوة مافريقك سيء صرت تشجع اي نادي ضد ريال مدريد,1,1,1
u8Y9W0rFGZU,اسوأ يوتيوبر بالعالم العربي يتكلم عن كرة القدم انصحك تشوفلك محتوى غير,1,1,1
u8Y9W0rFGZU,انبح انبح,1,2,1
qej8hvq2lZo,"و لله و انا اشاهد ماتش و انتظر ردة فعل جلوري هخه
مين مثلي",0,,
NWsNVfHsuF0,الف مبروك للسعودية وهاردلك العراق لاكن العويس مع الأسف  فمه خايس,1,1,1
qej8hvq2lZo,لك ايبلع,1,1,1
qej8hvq2lZo,رسميا يونايتد يلعب على نزول,0,,
qej8hvq2lZo,اجل هات اللي بعده؟ ه,0,,
EF9RniqmCzM,اول تعليق من العراق الى عبد الله الحبيب,0,,
EF9RniqmCzM,"انت دائما تتكلم هكدا على ريال مدريد 
إنتظر",0,,
qej8hvq2lZo,والله بعد ما خلصت المباراة قلت لخويي ايش رح يكون صاير بجلوري آلحين,0,,
NWsNVfHsuF0,يا علوج مش ضربة جزاء,0,,
u8Y9W0rFGZU,يا أخي و الله صياحك مصدر سعادتي,1,1,1
u8Y9W0rFGZU,والله انت احقر وأندل يوتيوبر ومشجع في تاريخ حتى البايرن لي واخد شرفكم بتشجعو,1,1,1
qej8hvq2lZo,انت ليش لما يخسر مانشستر يونايتد ترج أهلنا ولما يفوز كأنك ما شفت شي,0,,
qej8hvq2lZo,لاتحزن غيرك لقمو,0,,
qej8hvq2lZo,والله مشجعين اليونايتد هم اكثر ناس صبورين ويحبون هذا النادي من قلبهم رغم سوء الفريق  كفو يا غلوري,0,,
NWsNVfHsuF0,المعلق انجلط,0,,
qej8hvq2lZo,ه فضيحه يونايتد و ليفربول,0,,
qej8hvq2lZo,جلوري في الدقيقة  هات اللي بعدو,0,,
u8Y9W0rFGZU,مريض نفسى,1,1,1
qej8hvq2lZo,"يا رجل ع قد ما انت مظغوط من برشلونة قصدت ميسي والبلنتيات
ابلع
وغير عنوان الفيديو وسميه قايلكم بنبلع",1,1,1
qej8hvq2lZo,ناديك قوي جدا لدرجة بلع ريمونتادا ب دقيقة,1,1,1
u8Y9W0rFGZU,ياريت يكون عندك روح رياضية وفهم كروي لاتفكر بالعقل الجحشلوني ياحبيبي,0,,
u8Y9W0rFGZU,أكثر واحد بدون شرف و بدون كرامة شفته على السوشل ميديا,1,1,1
qej8hvq2lZo,يونايتد أضعف فريق بالعالم,1,1,1
qej8hvq2lZo,يشيخ انتظر ردة الفعل ابي اشوفك وانت معصب,0,,
NWsNVfHsuF0,الف مبروك للملكة العربية السعودية ابكي يا يونس يلي شكلك مثل بقدنوس عالمي يا اخضر عالمي,1,1,1
qej8hvq2lZo,ليه في المقدمه حطيت يدك على صدرك,0,,
u8Y9W0rFGZU,عرفت وجهك الحقيقي,0,,
oeNHYAiggks,اولا انت مالك دخل واحترمك كل شيء بس لا تجيب باور الواحد محتوى محتواك مره يجنن وهم ممكن في ناس يحبوا محتواه اسفه هذا الكلام,0,,
NWsNVfHsuF0,مافيه الا دعس وترويض قطط الرافدين,1,2,1
gvURpU4zGuQ,الكذب مبين بوجةوالله وشكله مايصلي ولا فرض حتى الجمعه مايصليها,1,1,1
qej8hvq2lZo,قسم بالله انك صاير سامج,1,1,1
qej8hvq2lZo,ياخي ولله كرهتك ياخي من تسوي ردة فعل لا تتكلم كثير شوي شوي حتة ننتبه عل فيديو,1,1,1
qej8hvq2lZo,والله المقطع يبغالي اسوي مليون ميمز,0,,
qej8hvq2lZo,سمعنا صياحك صياحك طرب والله,1,1,1
EF9RniqmCzM,ع اسسونا وفريال وخيتافي كيف كان مستواكم يازك رغم ماعدهم مهاجم رغم الاصابات والبرز فينسيوس بالعلامه الكامله عكس فريقك نادي الالوان نادي المخانيث نادي الفساد والرشاوي والصفقات المشبوها ايتام فرانكو وحفاد نكريرو تف,0,,
EF9RniqmCzM,فريقك الممل ولاك,0,,
qej8hvq2lZo,يا جدعان ده دفاع الأهلي المصري والزمالك احسن من دفاع اليونايتد ه,0,,
EF9RniqmCzM,نسيت الموسم الماضي لما فزتو في ١٠ مباريات,0,,
u8Y9W0rFGZU,اتوقع هذا حتى العبساوية متبرين منه ولا ؟,0,,
NWsNVfHsuF0,يمني وادعم واشجع واسجد لله شكرا وللمملكه حبا وعشقا واتمني اقاتل اعداء السعوديه,0,,
NWsNVfHsuF0,من العراق الفريق الي تشجعه بياعلي مدد عمره مراح يفوز ويكون فريق يمثل بلد لأن اشركتم بالله,0,,
NWsNVfHsuF0,دايم حنا السعودية بكل الرياضات والمناسبات و الأحداث والمواقف نعلم خصمنا حجمه الحقيقي قدامنا ليس بتكبر بل فخر ونعم المحترم,0,,
NWsNVfHsuF0,انعل أبو المنتخب لي يلعب بيه بايش زباله وكلشي ماكو,1,2,1
EF9RniqmCzM,"تكفه فهمني شلون ريال مدريد ماشي على بركه
يعني الحين خمس مباريات و خمسه فوز  وتقول ماشين على بركه هذا بعد في إصابات في مدريد ، انا مدريدي و اقولك ممكن انه نافس بالدوري اما الابطال ما اتوقع انه نافس،  و تره تكتيك  لازم تعتمد على الاضهره",0,,
qej8hvq2lZo,اليونايتد افضل فريق في عام  كان افضل فريق في ذاك الوقت اليونايتد اسوء فريق في عام  السوء والله زمان يبجي,0,,
qej8hvq2lZo,اسميك جلوري الفاصل ه,0,,
qej8hvq2lZo,بطل دوري انجليزي متتاز هو   مركز اخير هو,0,,
qej8hvq2lZo,قسم بالله فطست ضحك ه,0,,
qej8hvq2lZo,ليش فان دايك مدافع زين فان دايك ابو موسم واحد,0,,
NWsNVfHsuF0,يونس مضروط اضحك على نفسك,1,1,1
qej8hvq2lZo,اكثر مباراة ولعت في جلوري فتشب عن السبب,0,,
NWsNVfHsuF0,سعوديه تستاهل الفوز الف مبروك,0,,
u8Y9W0rFGZU,صياحكم طرب,1,1,1
qej8hvq2lZo,طيب ارنولد انجليزي غوميز انجليزي,0,,
u8Y9W0rFGZU,فريق الاربعات ابلع,1,1,1
NWsNVfHsuF0,يبقى العراق شامخ وجمجمة العرب والسد المنيع واللي يقول اتلوك لاخواننا في العراق علشان لايكات رجاءا لاحد يحط لايك واي نعم اتلوك لهم ويستاهلون المدح  تحيه من أبناء اليمن بحجم السماء الى اخوتنا العراقيين ومعوضين خير,0,,
qej8hvq2lZo,القمم ي دب,1,2,1
u8Y9W0rFGZU,الغباء والبكاء في شكل انسان,1,1,1
NWsNVfHsuF0,شبي المعلق عبالك فايز علارجلتين شبيك مشايف فوز حقك هذا العراق الاسمه يهز كل الدول,0,,
NWsNVfHsuF0,مافيه الا دعس وترويض قطط الرافدين,1,2,1
EF9RniqmCzM,أداء اسطوري ضد نادي محد يعرف اسمه,0,,
qej8hvq2lZo,يلا مبروك اليكس تيليس وقع مع اليونايتد,0,,
NWsNVfHsuF0,العراق لازم يستبدل لقبه من اسود الرافدين لجحوش الرافدين لانه اخذ المركز الاخير بعد اليمن,1,2,1
EF9RniqmCzM,وظيفه  هذا الشخص ينبح ويصارخ كل ما فاز مدريد,1,1,1
qej8hvq2lZo,ولله كنت انتظر من صباح هذا ردة فعل,0,,
EF9RniqmCzM,انت المنتهي بس,1,1,1
u8Y9W0rFGZU,وانت خلك جي طلع اعذار دايما وقول مشعوذين وأعذار لين ما تمل,0,,
NWsNVfHsuF0,شكرا للسعودية على مسح الأرض بكرامة العطواني تحية ليكم من سوريا الحرة,1,1,1
NWsNVfHsuF0,"من الاردن الف مبروك للاخضر 
هذا الاخضر يولد اركد فديتك 
الاخضر شق الارجنتين مهوب عجزان عن الضعاف هذولي",0,,
qej8hvq2lZo,هل تعلمون  أن هاري ماغوير أغلى مدافع في االتاريخ,0,,
u8Y9W0rFGZU,الجحشلوني هو كائن يعاني من انفصام الشخصية لذلك تراه كل اسبوع يرتدي قميص غير قميصه,1,2,1
qej8hvq2lZo,اقول ابلع سته,1,1,1
NWsNVfHsuF0,"كل الاحترام والتقدير للعراق وشعب العراقي 
يونس محمود يمثل نفسه ما يمثل شعب العراق الجميل  

مبروك التأهل وهاردلك لكم",0,,
u8Y9W0rFGZU,"تمريرة كروس السحرية بمنطق النعيمي سلكان يارجل اقسم بالله ماتفقه شي بكرة القدم 
مضغوط",1,1,1
qej8hvq2lZo,امسكوني ه ه ه,0,,
u8Y9W0rFGZU,ايبللع وهلا مدريد,1,1,1
qej8hvq2lZo,ارلوند انجليزي,0,,
qej8hvq2lZo,لو سمحت ما يصلح تحط اغاني,0,,
qej8hvq2lZo,اعجبتني يا ابو راس مربع,1,1,1
qej8hvq2lZo,ابلع ينوب يونايتت جيس لبن,1,1,1
u8Y9W0rFGZU,امثالك لازم تنقرض من كرة القدم,0,,
qej8hvq2lZo,و ابلع السادس,1,1,1
u8Y9W0rFGZU,"نصيحة احذف القناة لان بالغة الارقام  مليون مشترك مقطع له مدة ما تجاوز  الف مشاهدة واللايكات ما تجاوزت  الف


السبب لانك شخص مستفز وانهيت نفسك بنفسك بسبب تصرفاتك وعقليتك الغريبة في برشلوني اصيل يشجع الفريق الي فعل بهم فاحشة كروية ضد غريمه التقليدي ؟",0,,
NWsNVfHsuF0,الف مبروك السعوديه فوز مستحق وفالكم البطوله كلنا اخوان ماكو فرق,0,,
qej8hvq2lZo,ليفربول خسرن,0,,
qej8hvq2lZo,"ابلع












































































ه",1,1,1
qej8hvq2lZo,ه والله أكثر مقطع ضحكت عليه,0,,
qej8hvq2lZo,الدق اللي جاهم من باريس خلاهم يوقفون كذب الصحافه وفي يوم خلصو مع تاليس وكفاني ولاعب اتلانتا,0,,
qej8hvq2lZo,انا افضل لاعب في التاريخ والي معي يعطيني لايك لاهنت يالذيب,0,,
u8Y9W0rFGZU,مريض نفسي هل شخص,1,1,1
qej8hvq2lZo,اذا راح هندرسون يبقى واحد انجليزي اساسي اللي هو  ارنولد مع الليفر,0,,
gvURpU4zGuQ,"احنا كيمنين لا يشرفنا انتساب اعراب الجزيره الى اليمن 
لان اليمنيون لا يبيعون مواقفهم ودينهم عبر الزمان",1,1,1
oeNHYAiggks,اقسم بالله اني احسبه بس انا الي اكرههم و اكره محتواهم اقصد باور,0,,
u8Y9W0rFGZU,يا المقهور,1,1,1
NWsNVfHsuF0,ألف الف مبروك لمنتخبنا الفوز وهاردلك للمنتخب العراقي الشقيق,0,,
u8Y9W0rFGZU,"مدريد يسجل تسميها شعوذة و حظ
بايرن يسجل تقول مو متوقعة ه عقلية عبسي",0,,
EF9RniqmCzM,تدكر لما تركت برشلونه وا شجعت بايرن وا رجعت لي فريق بعد ما صار قوي,0,,
qej8hvq2lZo,روح العب بدلهم ه معصب بزياده الكوره خرا زي راسك المربع,1,2,1
u8Y9W0rFGZU,كل ما يفوز ريال مدريد تقول حظ,0,,
EF9RniqmCzM,اللي يقول بأن ريال مدريد يفوز بشق الأنفي مو مهم اهم شي النتيجة، مثل برشلونة العام الماضي  مباراة فارق هدف,0,,
qej8hvq2lZo,غلط توتن هام جاب كفاني,0,,
qej8hvq2lZo,بس انك صحيح,0,,
EF9RniqmCzM,صياحك طرب,1,1,1
qej8hvq2lZo,"سلامتك ابو وليد
عوافي هذي كورة القدم يوم لك ويوم عليك
بس اهم شيء صحتك يا عبد العزيز مو لازم تنزل مقطع",0,,
NWsNVfHsuF0,ناكوهم نيك,1,1,1
NWsNVfHsuF0,العراق زمايل,0,,
qej8hvq2lZo,عبد العزيز فصل,0,,
qej8hvq2lZo,هاذي بدايه الشخل باقي الابطال,0,,
NWsNVfHsuF0,قول وفعل,0,,
u8Y9W0rFGZU,انسان بدون كرامة,1,1,1
u8Y9W0rFGZU,"تخيل انه تم إذلالي و إخضاعي و إهانتي من نادي و اشجعه 
ولله ما فيكم ذرة كرامه  
حمدلله على نعمة ريال مدريد",0,,
u8Y9W0rFGZU,"برشلونه منتهي ومشجعينه منتهيين فريق الخرا 
مبروك لريال مدريد أفضل فريق في العالم",1,2,1
qej8hvq2lZo,"جلوري تتذكر قبل شهر وقت صرت تتمسخر على برشلونة بسبب بايرن 
ابلع",1,1,1
qej8hvq2lZo,عادي يا رجل لا تاخذها على نفسكترا اليفر لقمو  ترا عادي,0,,
qej8hvq2lZo,ياخي والله ما شفت خير من اليونايتد اح اح,0,,
u8Y9W0rFGZU,افشل وأخرى محتوى هوة محتوى عبدالله النعيمي دائما مهرج,1,1,1
u8Y9W0rFGZU,انكس شخص,1,1,1
qej8hvq2lZo,اسرع قصة حزينة القم,1,1,1
qej8hvq2lZo,"الله عليكم يا عيال 

الله يلعن أمكم يا عيال",1,2,1
EF9RniqmCzM,تشافي موسم فات ما فاز بالدوري الا مبريات لا تقعد تكلم عن الملل و متعه,0,,
qej8hvq2lZo,جاك الي بعدو صح,0,,
NWsNVfHsuF0,"ألف مبروك لمنتخبنا وحظ أوفر لمنتخب العراق الشقيق  ،، 
و هاذي هي دورة كأس الخليج العربي لا تخضع لأي اعتبارات أو مقاييس  ، أما بالنسبة لتصريح الكابتن يونس محمود وعدم ترشيحه للمنتخب السعودي للفوز بالبطولة فأعتقد أنه من الناحية الفنية صحيح بنسبة ٧٠ ٪ عطفاً على أداء المنتخب السعودي في تصفيات كأس العالم وقبلها كأس ٱسيا ولكن من الناحية التنافسية في دورات كأس الخليج العربي تحديداً فأعتقد أن الكابتن يونس محمود جانبه الصواب في التصريح  ، ولا ينبغي استفزاز أو التقليل المنافس مهما كان مستواه أو امكانياته
على أي حال  تبقت لمنتخبنا مباراتان وإن شاء الله يكون الفوز من نصيبه",0,,
qej8hvq2lZo,"ماغواير اسوء لاعب 
ولكن بوغبا اسوء صفقة في مانشستر",1,1,1
qej8hvq2lZo,"او موسم  توتنهام سواى ثاني اعظم انجاز اخر  سنة و هو تصدرو  جولات في الدوري الإنجليزي 


امزح",0,,
NWsNVfHsuF0,"الف مبروك  
لمنتخب اليمن  
و ان شاءالله البطولة سعوديه 
و هاردلك للمنتخب العراقي  و لكل من غادر البطولة الا ما عمري التفرجتها 
الا يوم فاز فيها المنتخب  ضد قطر",0,,
qej8hvq2lZo,الثقه الزايده,0,,
u8Y9W0rFGZU,"انت شخص خسيس عديم القيمة
نباحك اصبح مزعجا",1,1,1
qej8hvq2lZo,هدئ اعصابك يا غلوري,0,,
u8Y9W0rFGZU,اول تعليق,0,,
qej8hvq2lZo,ياخي يطربني صياحك الله يجعلكم من سوء إلى اسوء بحول الله وقوته اللهم امين يارب,1,1,1
qej8hvq2lZo,يعيال يموت,0,,
qej8hvq2lZo,ليش تا شجع منشستر يونتد,1,2,1
EF9RniqmCzM,النعيمي لاتبكي,1,1,1
NWsNVfHsuF0,المرض زيدان اقبال فاشل,1,1,1
qej8hvq2lZo,عوافي يا قلبي,0,,
qej8hvq2lZo,"جلوري نصيحة لا تشوف مباريات اليونايتد عشان لا تنجلط و يصير فيك سكر و يرتفع الضغط 

ما فيك إلا العافية أن شاء الله",0,,
EF9RniqmCzM,تتذكرون الموسم الفات  كم مباراة فريقك فاز,0,,
qej8hvq2lZo,الله يساعدنه على برشلونه,0,,
qej8hvq2lZo,يخرب بيت الدفاع,0,,
NWsNVfHsuF0,الحمدلله على كل حال هاردلكم يا منتخب العراقي العظيم الابطال اسود العراب هاردلكم اخوكم من الاردن,0,,
qej8hvq2lZo,مقطع ثاني تكفى ضحك,0,,
qej8hvq2lZo,انا دحين عرفت ليش ليفربول خسر سبعة,0,,
qej8hvq2lZo,يا صاحبي,0,,
NWsNVfHsuF0,ليش يقولون العد التنازلي باللغة الاجنبيه وكاننا مولودي في لندن,0,,
u8Y9W0rFGZU,انحني امام الملكي ولك,1,1,1
qej8hvq2lZo,كمان ليفربول معاه ارنولد انجليزي,0,,
u8Y9W0rFGZU,الكرامة صفر,1,1,1
qej8hvq2lZo,اسف القم ه تكفى خلاص ولله معاد اعيدها ه اسف ه,1,1,1
u8Y9W0rFGZU,لباير ماسحين لكاعه بيكم وشجعون لباير مشفت هيج جمهور بحياتي الله يساعدكم هلكد حاقدين على ريال مدريد,0,,
qej8hvq2lZo,اذا الدعوة تمرض لا ولله اترك الفريق او التعصب لأن مانشيستر لاتعليق عليه حتى انا مان شيستراوي للكن وش نقول بس,0,,
qej8hvq2lZo,ياخي فريق معفن ليه تشجعه,1,1,1
qej8hvq2lZo,انا كنت اتمنى اليونايتد يفوز بس بعد ماشفت جلوري قاعد يسب فاللاعبين حتى لاعبين توتنهام قاعد يسبهم قلت حمد لله انهم خسرو لان ما يستاهل يفرح ولسانه وصخ,0,,
qej8hvq2lZo,اي اي صيح صيح اخ طرب ه,1,1,1
qej8hvq2lZo,عادي أهم شيء أعصابك,0,,
EF9RniqmCzM,يا شمتان خليك ساكت,1,1,1
EF9RniqmCzM,شكلك ناسي فريقك الموسم الماضي مقضيها يفوز ١٠ تسجلون هدف وتكنبرون فالدفاع وعذركم هو الاصابات ، يوم سوا الريال كذا قلتم ممل مافيه متعة؟,0,,
qej8hvq2lZo,الله لا يوفقهم شف التشكيلة شف المدرب شف الدلاخة غباء من فريقنا ٦ ياظالم ٦ انا اقول يالله في سترك المفروض من البداية يسحب بوقبا,0,,
qej8hvq2lZo,والله كنت استناك تنزل ردة فعلك على المباراة,0,,
u8Y9W0rFGZU,عبدالله شبيك تره مو فريقك شبيك عصبي انته اصلن مو رياضي,0,,
u8Y9W0rFGZU,وين الفلوقات ؟ ولا فقناة ثانية ؟ جاية اشوف ارباح الشهر وتحدي المية الف,0,,
NWsNVfHsuF0,"المعلق مفروض يكون محايد 
معلق تعبان مفروض ما يعلق",0,,
NWsNVfHsuF0,الي قاهرني المعلق العنصري المفروض يعلق بلعدل وليس يفرح عندما يسجل فريق اسعوديه على العراقولعكس كل الحب للفريقين,0,,
qej8hvq2lZo,ادري ان كلكم جيتوا عشان هاللقطة,0,,
qej8hvq2lZo,و الله لقطتك بعد الهدف الأول تجيب الجلطة يا شيخ,0,,
qej8hvq2lZo,ارنولد بقشر بصل,1,1,1
qej8hvq2lZo,انتقم منكم مورينيو شر انتقام,0,,
gvURpU4zGuQ,البترول  اصل قليلين الأصول,1,2,1
u8Y9W0rFGZU,مسكين انعيمى,0,,
u8Y9W0rFGZU,ماذا تقول غبيا؟ ليس واضحًا جدًا,1,1,1
qej8hvq2lZo,شجع فريق من الدوري الهندي افضل,0,,
qej8hvq2lZo,ما اتوقع انك شفت,0,,
qej8hvq2lZo,"هات الي بعدو 
هات ال ستة الي بعدو",0,,
qej8hvq2lZo,ف البدايه كلت مايستاهل يصير معا كذا بس شفتك قصدت ميسي ع موضوع البلنتيات مع المتخب كلت ابلع يخويي ولله يجيبلك البايرن,0,,
qej8hvq2lZo,يا جلوري احس مكوتك بتكبر بزياده متى تنحف,0,,
NWsNVfHsuF0,ابلع يا عراقي من عمك وخيال اهلك السعودية ابلع,1,1,1
u8Y9W0rFGZU,الريال خلاك تصير مريض نفسي ونعمة العقل فقدته,0,,
u8Y9W0rFGZU,صيحح صيح,1,1,1
gvURpU4zGuQ,بنو قحطان بن هود العرب,0,,
qej8hvq2lZo,من زمان اتحراك تنزال,0,,
EF9RniqmCzM,تراك وايد مخلي عمرك,1,1,1
NWsNVfHsuF0,عراق زق,1,1,1
u8Y9W0rFGZU,كافي استحي كم تيشرت لبست كم نادي شجعت تبقون ذليلين و ذليل اوربا أسوء رده فعل مع الأسف,0,,
qej8hvq2lZo,الحمد لله على نعمة ريال مدريد,0,,
EF9RniqmCzM,عبدالله مستحيل يعترف انه مدريد ايضاً قوي لانه زق,1,2,1
qej8hvq2lZo,الله يعينك يا جلوري وانشاءالله اليونايتد يصحى ويصير اقوى   بعد هذي النتيجه الواحد يقول انشاءالله,0,,
qej8hvq2lZo,ه بلع,1,1,1
NWsNVfHsuF0,مبروك ومليون ترليون مبروك للملكة العربية السعودية البلد الطيب علي كل قلوبنا  تقدم علي كل المستويات من رفعة إلي عزة الي هامة السحاب,0,,
NWsNVfHsuF0,ان شاء الله الكاس منتخبنا السعودي ان شاء الله,0,,
NWsNVfHsuF0,انا ملاحظ رغم انم دول الخليج واصل العرب الا ان بينهم حقد ومجاملات والاثبات من المعلق ه الله لااين وصلنا,0,,
u8Y9W0rFGZU,ابلع ولك يا ناعور,1,1,1
qej8hvq2lZo,و ارنولد في ليفربول,0,,
u8Y9W0rFGZU,صياحك طرب,1,1,1
NWsNVfHsuF0,يونس محمود رنوه رن دقو خشمك عشان مره ثانيه تجلس مودب,1,2,1
u8Y9W0rFGZU,ليش تكره ريال مدريد ليش تشجع الي لجمك الله يلعنك,1,1,1
qej8hvq2lZo,يا ثلاجه,1,1,1
u8Y9W0rFGZU,لن تكون هادئًا، لأنك أهنت النشيد الوطني الإندونيسي، استعد للإرهاب الرهيب، لا تلوم الدولة الإندونيسية، إذا آذاك شخص ما,1,2,1
NWsNVfHsuF0,الي هزمكم بلعراق يونس محمود الورع,1,1,1
NWsNVfHsuF0,اليوم يوم يا ابن النعال يا ابن النعال يلعن ابو سعوديه والله يلعن يوم امي والله ليش يفوزون علينا والله يلعن ابوهم,1,2,1
qej8hvq2lZo,ه اقيم بالله اني ميت ضحك,0,,
qej8hvq2lZo,ثانيه ماعندك لعب وبعدها لقمو,1,1,1
u8Y9W0rFGZU,مقرف عقلية مقرفة متعصب مختل عقلي روح للمطبخ ماتفهم في كرة قدم أصلا ما تستاهل تتابع كرة قدم,1,1,1
NWsNVfHsuF0,طردناهم من الكويت عسكريا ورياضيا,0,,
qej8hvq2lZo,يونايت فريق زاربه شجع ريال مدريد احسك من سخريه,0,,
EF9RniqmCzM,صياحك طرب,1,1,1
NWsNVfHsuF0,الف الف مبروك الاخضر  السعودي,0,,
NWsNVfHsuF0,تم دعس يونس محمود بنجاح,1,1,1
qej8hvq2lZo,كان الفيديو المنتظر,0,,
qej8hvq2lZo,في ارنولد وجوميز في التشكيلة الاساسية لكن هم مو منفوخين,0,,
qej8hvq2lZo,صياحك طرب,1,1,1
u8Y9W0rFGZU,شوط ما يليق بنصف نهائي الابطال ؟ والله انك لا تفقه شيء بكرة القدم,1,1,1
EF9RniqmCzM,تقول زين اذا ريال مدريد تأهل من دور ال  تحسب ريال مدريد برشلونة؟,0,,
u8Y9W0rFGZU,اكثر فريق انذل من البايرن هو فريقك وجاي تتكلم على الريال,0,,
NWsNVfHsuF0,دبلعو عمان مسحت بيكم اللارض,1,1,1
qej8hvq2lZo,يقول لماقواير ثلاجه ابو راس مربع ماعندك مرايه تشوف الدمار اللي قاعدين نشوفه؟,0,,
u8Y9W0rFGZU,اقول ابلع,1,1,1
qej8hvq2lZo,أبو رأس مربع,1,1,1
